,geo_enabled,default_profile_image,default_profile,statuses_count,protected,verified,description,following,followers_count,friends_count,favourites_count,favouriteses_count,listed_count,url_count,location,notifications,updated,time_diffs_count,statu,label
2318,1.0,1.0,1.0,63,0.0,0.0,0,0,8,42,0,0,63,0,1,1,1.0,0,62.0,0
2319,0.0,1.0,0.0,1595,0.0,0.0,0,0,193,173,766,766,1595,0,1,1,1.0,0,306.0,1
2320,0.0,1.0,1.0,3588,0.0,0.0,103,0,474,255,371,371,3588,9,0,0,1.0,0,1818.0,1
2321,1.0,1.0,1.0,58,0.0,0.0,0,0,11,36,0,0,58,0,1,1,1.0,0,61.0,0
2322,1.0,1.0,1.0,523,0.0,0.0,0,0,5687,6170,0,0,523,7,1,1,1.0,0,161.0,0
2323,1.0,1.0,1.0,78,0.0,0.0,0,0,1,38,0,0,78,0,1,1,1.0,0,72.0,0
2324,1.0,1.0,1.0,65,0.0,0.0,0,0,3,43,0,0,65,0,1,1,1.0,0,69.0,0
2325,1.0,1.0,0.0,2333,0.0,0.0,37,0,6123,6061,0,0,2333,26,1,0,1.0,0,766.0,0
2326,1.0,1.0,1.0,97,0.0,0.0,83,0,189,264,0,0,97,0,1,0,1.0,0,868.0,0
2327,1.0,1.0,1.0,62,0.0,0.0,0,0,4,44,0,0,62,0,1,1,1.0,0,68.0,0
2328,1.0,1.0,1.0,74,0.0,0.0,0,0,8,45,0,0,74,0,1,1,1.0,0,73.0,0
2329,1.0,1.0,1.0,61,0.0,0.0,0,0,2,42,0,0,61,0,1,1,1.0,0,71.0,0
2330,1.0,1.0,1.0,36,0.0,0.0,0,0,4,37,0,0,36,0,1,1,1.0,0,54.0,0
2331,1.0,1.0,1.0,45,0.0,0.0,65,0,0,0,0,0,45,0,1,0,1.0,0,872.0,0
2332,0.0,1.0,1.0,4367,0.0,0.0,102,0,404,1053,5,5,4367,1,0,0,1.0,0,1654.0,1
2333,0.0,1.0,1.0,7453,0.0,0.0,21,0,261,354,6643,6643,7453,0,1,0,1.0,0,1386.0,1
2334,1.0,1.0,1.0,4353,0.0,0.0,41,0,157,168,2083,2083,4353,0,1,1,1.0,0,625.0,1
2335,0.0,1.0,1.0,25123,0.0,0.0,124,0,881,1061,36405,36405,25123,12,1,0,1.0,0,1835.0,1
2336,0.0,1.0,0.0,19502,0.0,0.0,37,0,247,92,610,610,19502,1,0,0,1.0,0,475.0,1
2337,1.0,1.0,1.0,55,0.0,0.0,0,0,3,38,0,0,55,0,1,1,1.0,0,75.0,0
2338,1.0,1.0,1.0,40,0.0,0.0,0,0,4,42,0,0,40,0,1,1,1.0,0,68.0,0
2339,0.0,1.0,1.0,13551,0.0,0.0,13,0,341,971,3285,3285,13551,3,1,0,1.0,0,1764.0,1
2340,1.0,1.0,1.0,486,0.0,0.0,156,0,6018,6466,0,0,486,11,1,0,1.0,0,1244.0,0
2341,1.0,1.0,1.0,35,0.0,0.0,0,0,2,45,0,0,35,0,1,1,1.0,0,57.0,0
2342,1.0,1.0,1.0,70,0.0,0.0,0,0,10,34,0,0,70,0,1,1,1.0,0,73.0,0
2343,0.0,1.0,0.0,6623,0.0,0.0,49,0,384,131,6017,6017,6623,2,0,0,1.0,0,96.0,1
2344,1.0,1.0,1.0,68,0.0,0.0,0,0,4,36,0,0,68,1,1,1,1.0,0,70.0,0
2345,1.0,1.0,1.0,60,0.0,0.0,0,0,2,38,0,0,60,0,1,1,1.0,0,62.0,0
2346,1.0,1.0,1.0,36,0.0,0.0,0,0,3,44,0,0,36,0,1,1,1.0,0,56.0,0
2347,1.0,1.0,1.0,40,0.0,0.0,0,0,7,36,0,0,40,0,1,1,1.0,0,53.0,0
2348,1.0,1.0,1.0,143,0.0,0.0,73,0,438,666,0,0,143,0,1,0,1.0,0,872.0,0
2349,1.0,1.0,1.0,62,0.0,0.0,0,0,5,42,0,0,62,0,1,1,1.0,0,61.0,0
2350,0.0,1.0,1.0,17862,0.0,0.0,56,0,564,1085,66,66,17862,21,0,0,1.0,0,2088.0,1
2351,1.0,1.0,1.0,89,0.0,0.0,0,0,2,28,0,0,89,0,1,1,1.0,0,72.0,0
2352,1.0,1.0,1.0,47,0.0,0.0,0,0,1,36,0,0,47,0,1,1,1.0,0,54.0,0
2353,1.0,1.0,1.0,70,0.0,0.0,0,0,5,42,0,0,70,0,1,1,1.0,0,70.0,0
2354,1.0,1.0,1.0,71,0.0,0.0,0,0,7,39,0,0,71,0,1,1,1.0,0,73.0,0
2355,0.0,1.0,1.0,38140,0.0,0.0,28,0,1098,525,4264,4264,38140,68,0,0,1.0,0,2955.0,1
2356,1.0,1.0,1.0,35,0.0,0.0,0,0,2,35,0,0,35,0,1,1,1.0,0,55.0,0
2357,1.0,1.0,1.0,57,0.0,0.0,74,0,0,0,0,0,57,0,1,0,1.0,0,874.0,0
2358,0.0,1.0,1.0,13634,0.0,0.0,94,0,697,103,5258,5258,13634,30,0,0,1.0,0,1909.0,1
2359,1.0,1.0,1.0,422,0.0,0.0,49,0,4367,4803,0,0,422,4,1,0,1.0,0,909.0,0
2360,1.0,1.0,1.0,58,0.0,0.0,0,0,8,42,0,0,58,0,1,1,1.0,0,69.0,0
2361,1.0,1.0,1.0,11750,0.0,0.0,11,0,1357,1247,1,1,11750,7,0,1,1.0,0,1006.0,0
2362,1.0,1.0,1.0,12610,0.0,0.0,38,0,911,1919,1,1,12610,4,0,1,1.0,0,1006.0,0
2363,0.0,1.0,1.0,16600,0.0,0.0,14,0,15936,2786,455,455,16600,2,1,0,1.0,0,1318.0,1
2364,1.0,1.0,1.0,112,0.0,0.0,117,0,0,0,0,0,112,0,1,0,1.0,0,872.0,0
2365,1.0,1.0,1.0,76,0.0,0.0,0,0,9,51,0,0,76,0,1,1,1.0,0,75.0,0
2366,1.0,1.0,1.0,64,0.0,0.0,0,0,4,37,0,0,64,0,1,1,1.0,0,71.0,0
2367,0.0,1.0,1.0,21075,0.0,0.0,54,0,931,668,3966,3966,21075,0,0,0,1.0,0,1212.0,1
2368,1.0,1.0,1.0,47,0.0,0.0,0,0,2,43,0,0,47,0,1,1,1.0,0,62.0,0
2369,1.0,1.0,1.0,59,0.0,0.0,0,0,4,40,0,0,59,0,1,1,1.0,0,62.0,0
2370,0.0,1.0,0.0,168,0.0,0.0,0,0,29,200,47,47,168,0,1,0,1.0,0,1358.0,1
2371,1.0,0.0,1.0,631,1.0,0.0,43,0,12,9,1360,1360,631,0,1,1,1.0,0,1814.0,1
2372,1.0,1.0,1.0,62,0.0,0.0,0,0,5,35,0,0,62,0,1,1,1.0,0,68.0,0
2373,1.0,1.0,1.0,44,0.0,0.0,0,0,2,40,0,0,44,0,1,1,1.0,0,68.0,0
2374,1.0,1.0,1.0,61,0.0,0.0,0,0,13,42,0,0,61,0,1,1,1.0,0,63.0,0
2375,1.0,1.0,1.0,1251,0.0,0.0,59,0,248,274,17,17,1251,17,1,0,1.0,0,1707.0,1
2376,1.0,1.0,1.0,71,0.0,0.0,0,0,10,51,0,0,71,0,1,1,1.0,0,76.0,0
2377,1.0,1.0,1.0,42,0.0,0.0,0,0,1,34,0,0,42,0,1,1,1.0,0,55.0,0
2378,1.0,1.0,1.0,57,0.0,0.0,0,0,5,35,0,0,57,0,1,1,1.0,0,63.0,0
2379,1.0,1.0,1.0,63,0.0,0.0,0,0,4,38,0,0,63,0,1,1,1.0,0,63.0,0
2380,0.0,1.0,1.0,25584,0.0,0.0,52,0,1071,379,1010,1010,25584,4,0,1,1.0,0,65.0,1
2381,1.0,1.0,1.0,106,0.0,0.0,142,0,4,23,0,0,106,0,1,0,1.0,0,48.0,0
2382,0.0,1.0,1.0,758,1.0,0.0,119,0,184,154,1260,1260,758,0,1,1,1.0,0,624.0,1
2383,1.0,1.0,1.0,69,0.0,0.0,0,0,6,41,0,0,69,0,1,1,1.0,0,70.0,0
2384,1.0,1.0,1.0,66,0.0,0.0,0,0,5,40,0,0,66,0,1,1,1.0,0,63.0,0
2385,1.0,1.0,1.0,10444,0.0,0.0,61,0,324,1854,1,1,10444,2,1,1,1.0,0,785.0,0
2386,0.0,1.0,1.0,22275,0.0,0.0,1,0,588,561,325,325,22275,0,1,0,1.0,0,1854.0,1
2387,1.0,1.0,1.0,38,0.0,0.0,0,0,4,37,0,0,38,0,1,1,1.0,0,57.0,0
2388,1.0,1.0,1.0,552,0.0,0.0,15,0,116,379,621,621,552,3,1,0,1.0,0,2172.0,1
2389,0.0,1.0,1.0,5814,0.0,0.0,22,0,458,241,7654,7654,5814,0,1,0,1.0,0,943.0,1
2390,0.0,1.0,1.0,29129,0.0,0.0,65,0,354,243,11995,11995,29129,1,1,1,1.0,0,1147.0,1
2391,1.0,1.0,1.0,44,0.0,0.0,0,0,4,34,0,0,44,0,1,1,1.0,0,54.0,0
2392,1.0,1.0,1.0,68,0.0,0.0,0,0,5,39,0,0,68,0,1,1,1.0,0,70.0,0
2393,1.0,1.0,1.0,718,1.0,0.0,44,0,32,189,39,39,718,2,0,0,1.0,0,1241.0,1
2394,1.0,1.0,1.0,45,0.0,0.0,0,0,4,41,0,0,45,0,1,1,1.0,0,68.0,0
2395,0.0,1.0,1.0,20230,0.0,0.0,32,0,914,405,8495,8495,20230,1,1,0,1.0,0,1247.0,1
2396,1.0,1.0,1.0,52,0.0,0.0,0,0,6,36,0,0,52,0,1,1,1.0,0,66.0,0
2397,1.0,1.0,1.0,64,0.0,0.0,0,0,6,39,0,0,64,0,1,1,1.0,0,69.0,0
2398,0.0,1.0,1.0,55738,0.0,0.0,156,0,816,638,11034,11034,55738,4,1,0,1.0,0,1403.0,1
2399,1.0,1.0,1.0,543,0.0,0.0,142,0,50,57,38,38,543,3,0,0,1.0,0,1074.0,1
2400,1.0,1.0,1.0,64,0.0,0.0,0,0,7,40,0,0,64,0,1,1,1.0,0,68.0,0
2401,1.0,1.0,1.0,559,0.0,0.0,12,0,236,207,402,402,559,1,1,0,1.0,0,756.0,1
2402,1.0,1.0,1.0,65,0.0,0.0,0,0,9,45,0,0,65,0,1,1,1.0,0,61.0,0
2403,1.0,1.0,1.0,11835,0.0,0.0,84,0,877,1995,1,1,11835,6,0,1,1.0,0,1027.0,0
2404,1.0,1.0,1.0,60,0.0,0.0,0,0,6,34,0,0,60,0,1,1,1.0,0,68.0,0
2405,1.0,1.0,0.0,19549,0.0,0.0,16,0,323,204,2587,2587,19549,4,1,1,1.0,0,2223.0,1
2406,1.0,1.0,1.0,12448,0.0,0.0,112,0,1346,1278,1,1,12448,18,0,1,1.0,0,1201.0,0
2407,1.0,1.0,1.0,80,0.0,0.0,0,0,3,44,0,0,80,0,1,1,1.0,0,72.0,0
2408,0.0,1.0,1.0,9505,0.0,0.0,146,0,1519,462,2777,2777,9505,4,0,0,1.0,0,1099.0,1
2409,0.0,1.0,1.0,28337,0.0,0.0,111,0,992,1064,18896,18896,28337,1,1,0,1.0,0,902.0,1
2410,1.0,1.0,1.0,44,0.0,0.0,0,0,1,41,0,0,44,0,1,1,1.0,0,68.0,0
2411,1.0,1.0,1.0,4041,0.0,0.0,42,0,664,526,12721,12721,4041,4,1,1,1.0,0,29.0,1
2412,1.0,1.0,1.0,138,0.0,0.0,62,0,13,27,0,0,138,0,1,0,1.0,0,872.0,0
2413,1.0,1.0,1.0,72,0.0,0.0,0,0,7,39,0,0,72,0,1,1,1.0,0,74.0,0
2414,1.0,1.0,1.0,911,0.0,0.0,0,0,53,272,1177,1177,911,1,1,0,1.0,0,1174.0,1
2415,0.0,1.0,1.0,2260,0.0,0.0,69,0,202,282,244,244,2260,6,0,0,1.0,0,1228.0,1
2416,0.0,1.0,0.0,1108,0.0,0.0,65,0,48,172,131,131,1108,0,1,0,1.0,0,594.0,1
2417,0.0,1.0,1.0,3688,0.0,0.0,21,0,237,218,7966,7966,3688,0,1,0,1.0,0,1382.0,1
2418,1.0,1.0,1.0,86,0.0,0.0,0,0,9,41,0,0,86,1,1,1,1.0,0,72.0,0
2419,0.0,1.0,1.0,18295,0.0,0.0,106,0,146,80,5781,5781,18295,4,1,0,1.0,0,490.0,1
2420,1.0,1.0,0.0,254,0.0,0.0,112,0,20,91,25,25,254,0,0,0,1.0,0,401.0,1
2421,1.0,1.0,1.0,5527,0.0,0.0,151,0,3747,868,162,162,5527,77,0,0,1.0,0,2141.0,1
2422,1.0,1.0,1.0,42,0.0,0.0,79,0,0,0,0,0,42,0,1,0,1.0,0,873.0,0
2423,0.0,1.0,1.0,1703,0.0,0.0,9,0,133,215,1287,1287,1703,0,1,1,1.0,0,1780.0,1
2424,1.0,1.0,1.0,44,0.0,0.0,0,0,4,36,0,0,44,0,1,1,1.0,0,56.0,0
2425,1.0,1.0,0.0,2773,0.0,0.0,107,0,362,487,2732,2732,2773,0,1,0,1.0,0,167.0,1
2426,1.0,1.0,1.0,42,0.0,0.0,0,0,4,36,0,0,42,0,1,1,1.0,0,57.0,0
2427,1.0,1.0,1.0,41,0.0,0.0,0,0,9,39,0,0,41,0,1,1,1.0,0,58.0,0
2428,1.0,1.0,1.0,76,0.0,0.0,0,0,3,41,0,0,76,0,1,1,1.0,0,70.0,0
2429,1.0,1.0,1.0,74,0.0,0.0,0,0,9,35,0,0,74,0,1,1,1.0,0,75.0,0
2430,1.0,1.0,1.0,33,0.0,0.0,0,0,1,39,0,0,33,0,1,1,1.0,0,57.0,0
2431,1.0,1.0,1.0,63,0.0,0.0,0,0,9,44,0,0,63,0,1,1,1.0,0,74.0,0
2432,1.0,1.0,1.0,13067,0.0,0.0,40,0,1347,1687,1,1,13067,8,0,1,1.0,0,793.0,0
2433,0.0,1.0,1.0,232546,0.0,0.0,74,0,28726,110,20847,20847,232546,247,0,1,1.0,0,1617.0,1
2434,0.0,1.0,0.0,751,0.0,0.0,0,0,215,231,1589,1589,751,0,1,0,1.0,0,632.0,1
2435,1.0,1.0,1.0,74,0.0,0.0,38,0,1,0,0,0,74,0,1,0,1.0,0,801.0,0
2436,1.0,1.0,1.0,43,0.0,0.0,0,0,2,46,0,0,43,0,1,1,1.0,0,54.0,0
2437,1.0,1.0,1.0,42,0.0,0.0,0,0,6,44,0,0,42,0,1,1,1.0,0,57.0,0
2438,1.0,1.0,1.0,67,0.0,0.0,0,0,5,41,0,0,67,0,1,1,1.0,0,69.0,0
2439,1.0,1.0,1.0,13352,0.0,0.0,117,0,1216,1382,1,1,13352,20,0,1,1.0,0,1253.0,0
2440,1.0,1.0,1.0,1972,0.0,0.0,67,0,247,244,182,182,1972,6,0,0,1.0,0,2181.0,1
2441,1.0,1.0,1.0,13382,0.0,0.0,98,0,397,519,168,168,13382,8,0,0,1.0,0,2177.0,1
2442,1.0,1.0,1.0,63,0.0,0.0,0,0,0,35,0,0,63,0,1,1,1.0,0,73.0,0
2443,1.0,1.0,1.0,56,0.0,0.0,0,0,4,43,0,0,56,0,1,1,1.0,0,64.0,0
2444,0.0,1.0,1.0,89,0.0,0.0,0,0,41,284,28,28,89,1,1,0,1.0,0,987.0,1
2445,1.0,1.0,1.0,41,0.0,0.0,0,0,4,40,0,0,41,0,1,1,1.0,0,54.0,0
2446,1.0,1.0,1.0,44,0.0,0.0,0,0,4,44,0,0,44,0,1,1,1.0,0,58.0,0
2447,1.0,1.0,1.0,59,0.0,0.0,0,0,5,37,0,0,59,1,1,1,1.0,0,68.0,0
2448,1.0,1.0,0.0,12639,0.0,0.0,24,0,865,1481,1,1,12639,3,0,1,1.0,0,986.0,0
2449,1.0,1.0,1.0,44,0.0,0.0,0,0,5,43,0,0,44,0,1,1,1.0,0,53.0,0
2450,1.0,1.0,1.0,36,0.0,0.0,0,0,1,42,0,0,36,1,1,1,1.0,0,55.0,0
2451,1.0,1.0,0.0,9580,0.0,0.0,63,0,604,1003,0,0,9580,1,1,1,1.0,0,651.0,0
2452,1.0,1.0,1.0,173,0.0,0.0,37,0,304,1349,851,851,173,2,1,0,1.0,0,337.0,1
2453,1.0,0.0,1.0,34,0.0,0.0,0,0,4,37,0,0,34,1,1,1,1.0,0,60.0,0
2454,0.0,1.0,1.0,20218,0.0,0.0,79,0,413,405,162,162,20218,8,0,0,1.0,0,1740.0,0
2455,1.0,1.0,1.0,72,0.0,0.0,0,0,9,39,0,0,72,0,1,1,1.0,0,72.0,0
2456,1.0,1.0,1.0,67,0.0,0.0,0,0,6,50,0,0,67,0,1,1,1.0,0,62.0,0
2457,1.0,1.0,1.0,64,0.0,0.0,0,0,6,48,0,0,64,1,1,1,1.0,0,73.0,0
2458,1.0,1.0,1.0,469,0.0,0.0,31,0,5148,5012,0,0,469,9,1,1,1.0,0,154.0,0
2459,1.0,1.0,1.0,42,0.0,0.0,0,0,5,39,0,0,42,0,1,1,1.0,0,54.0,0
2460,1.0,1.0,1.0,67,0.0,0.0,0,0,10,43,0,0,67,0,1,1,1.0,0,70.0,0
2461,0.0,1.0,0.0,3496,0.0,0.0,75,0,82,64,876,876,3496,0,1,1,1.0,0,475.0,1
2462,1.0,1.0,1.0,2725,0.0,0.0,42,0,667,1666,732,732,2725,2,1,1,1.0,0,1441.0,1
2463,0.0,1.0,1.0,6585,0.0,0.0,145,0,178,564,1613,1613,6585,7,1,0,1.0,0,1238.0,1
2464,0.0,1.0,1.0,60715,0.0,0.0,21,0,616,604,3281,3281,60715,6,1,0,1.0,0,1573.0,1
2465,0.0,1.0,1.0,230131,0.0,0.0,112,0,1994,496,165741,165741,230131,29,0,0,1.0,0,1244.0,1
2466,1.0,1.0,0.0,11702,0.0,0.0,64,0,848,616,0,0,11702,7,1,1,1.0,0,776.0,0
2467,1.0,1.0,1.0,68,0.0,0.0,0,0,8,39,0,0,68,0,1,1,1.0,0,68.0,0
2468,1.0,1.0,1.0,42,0.0,0.0,0,0,4,39,0,0,42,0,1,1,1.0,0,57.0,0
2469,1.0,1.0,1.0,78,0.0,0.0,0,0,7,40,0,0,78,0,1,1,1.0,0,73.0,0
2470,1.0,1.0,1.0,47,0.0,0.0,0,0,3,43,0,0,47,0,1,1,1.0,0,68.0,0
2471,0.0,1.0,1.0,9080,0.0,0.0,64,0,419,1159,215,215,9080,0,0,0,1.0,0,2214.0,1
2472,1.0,1.0,1.0,70,0.0,0.0,0,0,11,40,0,0,70,1,1,1,1.0,0,75.0,0
2473,0.0,1.0,1.0,11950,0.0,0.0,63,0,702,367,7058,7058,11950,1,0,0,1.0,0,1075.0,1
2474,0.0,1.0,0.0,1116,0.0,0.0,40,0,78,136,307,307,1116,4,1,0,1.0,0,264.0,1
2475,1.0,1.0,1.0,358,0.0,0.0,0,0,152,1052,0,0,358,1,1,1,1.0,0,157.0,0
2476,1.0,1.0,1.0,55,0.0,0.0,0,0,5,47,0,0,55,0,1,1,1.0,0,71.0,0
2477,1.0,1.0,1.0,65,0.0,0.0,0,0,5,40,0,0,65,1,1,1,1.0,0,73.0,0
2478,1.0,1.0,1.0,11166,0.0,0.0,19,0,602,1301,1,1,11166,2,0,1,1.0,0,1393.0,0
2479,1.0,1.0,1.0,299,0.0,0.0,111,0,4328,4751,0,0,299,8,1,1,1.0,0,874.0,0
2480,1.0,0.0,0.0,4,0.0,0.0,0,0,4,40,0,0,4,0,1,0,1.0,0,280.0,1
2481,1.0,1.0,1.0,141,0.0,0.0,0,0,77,179,3,3,141,0,1,1,1.0,0,160.0,0
2482,1.0,1.0,1.0,69,0.0,0.0,0,0,8,41,0,0,69,0,1,1,1.0,0,69.0,0
2483,1.0,1.0,1.0,53,0.0,0.0,0,0,6,44,0,0,53,1,1,1,1.0,0,65.0,0
2484,1.0,1.0,1.0,59,0.0,0.0,0,0,5,44,0,0,59,1,1,1,1.0,0,71.0,0
2485,1.0,1.0,1.0,37,0.0,0.0,0,0,3,39,0,0,37,0,1,1,1.0,0,55.0,0
2486,1.0,1.0,1.0,42,0.0,0.0,0,0,4,44,0,0,42,0,1,1,1.0,0,59.0,0
2487,1.0,1.0,1.0,42,0.0,0.0,0,0,7,36,0,0,42,0,1,1,1.0,0,60.0,0
2488,1.0,1.0,1.0,44,0.0,0.0,0,0,4,40,0,0,44,0,1,1,1.0,0,60.0,0
2489,1.0,1.0,1.0,64,0.0,0.0,0,0,7,46,0,0,64,1,1,1,1.0,0,68.0,0
2490,0.0,1.0,1.0,3426,0.0,0.0,18,0,34,161,2759,2759,3426,2,1,0,1.0,0,2584.0,1
2491,1.0,1.0,0.0,1179,0.0,0.0,0,0,996,1557,0,0,1179,2,1,1,1.0,0,450.0,0
2492,0.0,1.0,1.0,47956,0.0,0.0,91,0,1299,2001,3538,3538,47956,37,0,0,1.0,0,1797.0,1
2493,0.0,1.0,1.0,283536,0.0,0.0,84,0,7785,424,1157,1157,283536,217,0,0,1.0,0,2189.0,1
2494,0.0,1.0,1.0,101806,0.0,0.0,88,0,910,127,239,239,101806,6,0,0,1.0,0,1212.0,1
2495,1.0,1.0,1.0,133,0.0,0.0,107,0,27,29,0,0,133,0,1,0,1.0,0,873.0,0
2496,1.0,0.0,0.0,44,0.0,0.0,0,0,2,35,0,0,44,0,1,1,1.0,0,59.0,0
2497,0.0,1.0,1.0,14401,0.0,0.0,110,0,1061,1726,5253,5253,14401,29,0,0,1.0,0,2365.0,1
2498,1.0,1.0,1.0,5705,0.0,0.0,66,0,151,143,883,883,5705,2,0,0,1.0,0,333.0,1
2499,1.0,1.0,1.0,68,0.0,0.0,0,0,2,34,0,0,68,0,1,1,1.0,0,71.0,0
2500,0.0,1.0,0.0,3298,0.0,0.0,15,0,460,480,1898,1898,3298,4,0,0,1.0,0,576.0,1
2501,1.0,1.0,1.0,64,0.0,0.0,0,0,3,39,0,0,64,0,1,1,1.0,0,61.0,0
2502,1.0,1.0,0.0,285,0.0,0.0,18,0,13,38,0,0,285,0,1,0,1.0,0,42.0,0
2503,1.0,1.0,1.0,41,0.0,0.0,0,0,6,45,0,0,41,0,1,1,1.0,0,59.0,0
2504,0.0,1.0,1.0,9648,0.0,0.0,12,0,198,228,24,24,9648,5,1,0,1.0,0,1809.0,1
2505,1.0,1.0,1.0,160,0.0,0.0,94,0,601,692,0,0,160,0,1,0,1.0,0,874.0,0
2506,1.0,1.0,1.0,73,0.0,0.0,0,0,8,44,0,0,73,0,1,1,1.0,0,72.0,0
2507,1.0,1.0,1.0,41,0.0,0.0,0,0,0,34,0,0,41,0,1,1,1.0,0,52.0,0
2508,1.0,1.0,1.0,42,0.0,0.0,0,0,6,41,0,0,42,0,1,1,1.0,0,53.0,0
2509,1.0,1.0,1.0,75,0.0,0.0,0,0,2,39,0,0,75,0,1,1,1.0,0,73.0,0
2510,0.0,1.0,1.0,135,0.0,0.0,0,0,42,55,0,0,135,1,0,0,1.0,0,1091.0,1
2511,1.0,1.0,1.0,44603,0.0,0.0,4,0,768,1557,4151,4151,44603,7,1,0,1.0,0,1775.0,1
2512,1.0,1.0,1.0,148445,0.0,0.0,153,0,2554,2308,857,857,148445,112,0,0,1.0,0,2261.0,1
2513,0.0,1.0,1.0,19013,0.0,0.0,23,0,1166,801,5004,5004,19013,2,0,0,1.0,0,658.0,1
2514,1.0,1.0,1.0,12277,0.0,0.0,67,0,1037,1799,1,1,12277,10,0,1,1.0,0,1089.0,0
2515,1.0,1.0,0.0,43,0.0,0.0,28,0,10,13,26,26,43,0,1,0,1.0,0,20.0,1
2516,1.0,1.0,0.0,12946,0.0,0.0,12,0,509,381,3624,3624,12946,0,1,1,1.0,0,1321.0,1
2517,1.0,1.0,1.0,44,0.0,0.0,0,0,2,28,0,0,44,0,1,1,1.0,0,57.0,0
2518,0.0,1.0,1.0,17952,0.0,0.0,84,0,277,417,8186,8186,17952,6,1,0,1.0,0,1456.0,1
2519,0.0,1.0,1.0,24375,0.0,0.0,64,0,592,874,7264,7264,24375,3,1,0,1.0,0,1537.0,1
2520,0.0,1.0,1.0,74003,0.0,0.0,62,0,8588,6724,4529,4529,74003,41,0,0,1.0,0,1525.0,1
2521,1.0,1.0,1.0,45,0.0,0.0,0,0,11,44,0,0,45,0,1,1,1.0,0,55.0,0
2522,0.0,1.0,0.0,1257,0.0,0.0,88,0,145,178,677,677,1257,0,1,1,1.0,0,827.0,1
2523,1.0,1.0,1.0,63,0.0,0.0,0,0,9,40,0,0,63,0,1,1,1.0,0,69.0,0
2524,1.0,1.0,1.0,78,0.0,0.0,0,0,5,36,0,0,78,0,1,1,1.0,0,74.0,0
2525,1.0,1.0,1.0,60,0.0,0.0,0,0,8,44,0,0,60,0,1,1,1.0,0,61.0,0
2526,1.0,1.0,1.0,42,0.0,0.0,0,0,4,38,0,0,42,0,1,1,1.0,0,58.0,0
2527,1.0,1.0,1.0,43,0.0,0.0,0,0,5,37,0,0,43,1,1,1,1.0,0,52.0,0
2528,1.0,1.0,0.0,12335,0.0,0.0,32,0,960,855,0,0,12335,4,1,1,1.0,0,776.0,0
2529,1.0,1.0,1.0,71,0.0,0.0,101,0,0,0,0,0,71,0,1,0,1.0,0,873.0,0
2530,1.0,1.0,1.0,67,0.0,0.0,0,0,6,41,0,0,67,0,1,1,1.0,0,74.0,0
2531,1.0,1.0,0.0,11769,0.0,0.0,50,0,737,1652,1,1,11769,3,1,1,1.0,0,776.0,0
2532,0.0,1.0,1.0,95069,0.0,0.0,134,0,1045,350,49312,49312,95069,20,1,0,1.0,0,1585.0,1
2533,0.0,1.0,0.0,849,0.0,0.0,0,0,13,12,47,47,849,0,1,1,1.0,0,1040.0,1
2534,0.0,1.0,1.0,32572,0.0,0.0,72,0,68,68,1534,1534,32572,2,0,0,1.0,0,1365.0,1
2535,0.0,1.0,1.0,16954,0.0,0.0,40,0,1997,2028,8331,8331,16954,5,1,0,1.0,0,1190.0,1
2536,0.0,1.0,0.0,1365,0.0,0.0,54,0,278,208,932,932,1365,0,1,1,1.0,0,366.0,1
2537,1.0,1.0,1.0,4715,0.0,0.0,0,0,186,359,2291,2291,4715,1,0,0,1.0,0,1935.0,1
2538,0.0,1.0,1.0,10292,0.0,0.0,33,0,582,575,1946,1946,10292,0,0,0,1.0,0,714.0,1
2539,1.0,1.0,1.0,37,0.0,0.0,0,0,5,37,0,0,37,0,1,1,1.0,0,57.0,0
2540,1.0,1.0,1.0,18542,0.0,0.0,0,0,822,314,1765,1765,18542,6,1,0,1.0,0,2037.0,1
2541,0.0,1.0,1.0,25177,0.0,0.0,118,0,351,135,24,24,25177,1,1,0,1.0,0,1359.0,1
2542,1.0,1.0,1.0,44,0.0,0.0,0,0,6,38,0,0,44,0,1,1,1.0,0,58.0,0
2543,1.0,1.0,0.0,1249,0.0,0.0,91,0,1135,1441,0,0,1249,3,1,0,1.0,0,450.0,0
2544,0.0,1.0,1.0,5244,0.0,0.0,41,0,422,359,4762,4762,5244,2,1,0,1.0,0,2162.0,1
2545,1.0,1.0,1.0,139,0.0,0.0,68,0,281,334,0,0,139,0,1,0,1.0,0,875.0,0
2546,1.0,1.0,1.0,60,0.0,0.0,0,0,6,39,0,0,60,0,1,1,1.0,0,62.0,0
2547,1.0,1.0,1.0,76,0.0,0.0,0,0,4,42,0,0,76,0,1,1,1.0,0,73.0,0
2548,1.0,1.0,1.0,118,0.0,0.0,75,0,15,36,0,0,118,0,1,0,1.0,0,874.0,0
2549,1.0,1.0,1.0,60,0.0,0.0,0,0,5,41,0,0,60,0,1,1,1.0,0,62.0,0
2550,1.0,1.0,1.0,4918,0.0,0.0,15,0,183,514,7683,7683,4918,2,1,0,1.0,0,2097.0,1
2551,0.0,1.0,1.0,16010,1.0,0.0,118,0,22513,15257,803,803,16010,28,0,0,1.0,0,1236.0,1
2552,1.0,1.0,0.0,9284,0.0,0.0,54,0,342,334,13425,13425,9284,1,1,1,1.0,0,773.0,1
2553,0.0,1.0,1.0,523,0.0,0.0,160,0,120,137,25,25,523,2,0,0,1.0,0,2223.0,1
